id,ts,coin,horizon_hours,chosen_variant,chosen_p_up,lca_score,comparison_count,corrected_alpha,cleared_gate,k_sel,reason,prediction_ts,scores_json
445,1787618785641,BTC,24,original,0.5333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787618780016,"[{""variant"":""original"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""experimental"",""p_up"":0.594,""lca"":1,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.623,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.525,""lca"":1,""n_matched"":15}]"
446,1787618790869,LINK,24,original,0.6,0.8,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >53.5pts above 50%, best was original at +30.0pts on n=5) -- defaulting to Original k-NN.",1787618785585,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.8,""n_matched"":5},{""variant"":""experimental"",""p_up"":0.553,""lca"":0.714,""n_matched"":7},{""variant"":""calibrated"",""p_up"":0.7,""lca"":0.667,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.6,""lca"":0.8,""n_matched"":5},{""variant"":""challenger_tilted"",""p_up"":0.6,""lca"":0.8,""n_matched"":5},{""variant"":""challenger_calibrated"",""p_up"":0.606,""lca"":0.714,""n_matched"":14}]"
447,1787618798819,BTC,24,original,0.5333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787618793313,"[{""variant"":""original"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""experimental"",""p_up"":0.594,""lca"":1,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.623,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.525,""lca"":1,""n_matched"":15}]"
448,1787618805500,LINK,24,original,0.6,0.8333333333333334,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >48.9pts above 50%, best was original at +33.3pts on n=6) -- defaulting to Original k-NN.",1787618800301,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""experimental"",""p_up"":0.553,""lca"":0.75,""n_matched"":8},{""variant"":""calibrated"",""p_up"":0.7,""lca"":0.714,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""challenger_tilted"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""challenger_calibrated"",""p_up"":0.606,""lca"":0.786,""n_matched"":14}]"
449,1787618952459,LINK,24,original,0.6,0.8571428571428571,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >45.2pts above 50%, best was original at +35.7pts on n=7) -- defaulting to Original k-NN.",1787618946716,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.857,""n_matched"":7},{""variant"":""experimental"",""p_up"":0.553,""lca"":0.778,""n_matched"":9},{""variant"":""calibrated"",""p_up"":0.7,""lca"":0.692,""n_matched"":13},{""variant"":""challenger_flat"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""challenger_tilted"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""challenger_calibrated"",""p_up"":0.606,""lca"":0.786,""n_matched"":14}]"
450,1787618952677,LINK,12,original,1,0.75,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was experimental at +25.0pts on n=12) -- defaulting to Original k-NN.",1787618946987,"[{""variant"":""original"",""p_up"":1,""lca"":0.7,""n_matched"":10},{""variant"":""experimental"",""p_up"":1,""lca"":0.75,""n_matched"":12},{""variant"":""calibrated"",""p_up"":0.871,""lca"":0.7,""n_matched"":10},{""variant"":""challenger_flat"",""p_up"":0.95,""lca"":0.6,""n_matched"":10},{""variant"":""challenger_tilted"",""p_up"":0.95,""lca"":0.6,""n_matched"":10},{""variant"":""challenger_calibrated"",""p_up"":0.808,""lca"":0.333,""n_matched"":6}]"
451,1787618953229,BTC,24,original,0.5333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787618947693,"[{""variant"":""original"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""experimental"",""p_up"":0.594,""lca"":1,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.623,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.525,""lca"":1,""n_matched"":15}]"
452,1787618953391,BTC,12,experimental,0.9008086534285884,0.9333333333333333,6,0.008333333333333333,1,15,"experimental locally outperformed (93% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787618947935,"[{""variant"":""original"",""p_up"":0.867,""lca"":0.929,""n_matched"":14},{""variant"":""experimental"",""p_up"":0.901,""lca"":0.933,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.576,""lca"":0.917,""n_matched"":12},{""variant"":""challenger_flat"",""p_up"":0.867,""lca"":0.929,""n_matched"":14},{""variant"":""challenger_tilted"",""p_up"":0.867,""lca"":0.929,""n_matched"":14},{""variant"":""challenger_calibrated"",""p_up"":0.448,""lca"":0.333,""n_matched"":3}]"
453,1787618961519,LINK,24,original,0.6,0.8333333333333334,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >48.9pts above 50%, best was original at +33.3pts on n=6) -- defaulting to Original k-NN.",1787618955790,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""experimental"",""p_up"":0.553,""lca"":0.75,""n_matched"":8},{""variant"":""calibrated"",""p_up"":0.7,""lca"":0.714,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""challenger_tilted"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""challenger_calibrated"",""p_up"":0.606,""lca"":0.786,""n_matched"":14}]"
454,1787618961805,LINK,12,original,1,0.75,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was experimental at +25.0pts on n=12) -- defaulting to Original k-NN.",1787618955996,"[{""variant"":""original"",""p_up"":1,""lca"":0.7,""n_matched"":10},{""variant"":""experimental"",""p_up"":1,""lca"":0.75,""n_matched"":12},{""variant"":""calibrated"",""p_up"":0.871,""lca"":0.7,""n_matched"":10},{""variant"":""challenger_flat"",""p_up"":0.95,""lca"":0.6,""n_matched"":10},{""variant"":""challenger_tilted"",""p_up"":0.95,""lca"":0.6,""n_matched"":10},{""variant"":""challenger_calibrated"",""p_up"":0.808,""lca"":0.333,""n_matched"":6}]"
455,1787618963372,BTC,24,original,0.5333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787618957799,"[{""variant"":""original"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""experimental"",""p_up"":0.594,""lca"":1,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.623,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.525,""lca"":1,""n_matched"":15}]"
456,1787618963631,BTC,12,experimental,0.9008086534285884,0.9333333333333333,6,0.008333333333333333,1,15,"experimental locally outperformed (93% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787618958012,"[{""variant"":""original"",""p_up"":0.867,""lca"":0.929,""n_matched"":14},{""variant"":""experimental"",""p_up"":0.901,""lca"":0.933,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.576,""lca"":0.917,""n_matched"":12},{""variant"":""challenger_flat"",""p_up"":0.867,""lca"":0.929,""n_matched"":14},{""variant"":""challenger_tilted"",""p_up"":0.867,""lca"":0.929,""n_matched"":14},{""variant"":""challenger_calibrated"",""p_up"":0.448,""lca"":0.333,""n_matched"":3}]"
457,1787619004202,BTC,24,original,0.5333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787618998217,"[{""variant"":""original"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""experimental"",""p_up"":0.594,""lca"":1,""n_matched"":13},{""variant"":""calibrated"",""p_up"":0.623,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.533,""lca"":1,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.525,""lca"":1,""n_matched"":13}]"
458,1787619419105,BTC,24,original,0.6,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787619412657,"[{""variant"":""original"",""p_up"":0.6,""lca"":1,""n_matched"":13},{""variant"":""experimental"",""p_up"":0.632,""lca"":1,""n_matched"":13},{""variant"":""calibrated"",""p_up"":0.623,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.6,""lca"":1,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.6,""lca"":1,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.525,""lca"":1,""n_matched"":13}]"
459,1787619439543,LINK,24,original,0.6,0.8333333333333334,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >48.9pts above 50%, best was original at +33.3pts on n=6) -- defaulting to Original k-NN.",1787619434220,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""experimental"",""p_up"":0.553,""lca"":0.75,""n_matched"":8},{""variant"":""calibrated"",""p_up"":0.7,""lca"":0.714,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""challenger_tilted"",""p_up"":0.6,""lca"":0.833,""n_matched"":6},{""variant"":""challenger_calibrated"",""p_up"":0.606,""lca"":0.786,""n_matched"":14}]"
460,1787619466159,BTC,24,original,0.6,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787619460204,"[{""variant"":""original"",""p_up"":0.6,""lca"":1,""n_matched"":10},{""variant"":""experimental"",""p_up"":0.632,""lca"":1,""n_matched"":10},{""variant"":""calibrated"",""p_up"":0.623,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.6,""lca"":1,""n_matched"":10},{""variant"":""challenger_tilted"",""p_up"":0.6,""lca"":1,""n_matched"":10},{""variant"":""challenger_calibrated"",""p_up"":0.525,""lca"":1,""n_matched"":10}]"
461,1787620391629,LINK,24,experimental,0.5977622804898955,1,3,0.016666666666666666,1,15,"experimental locally outperformed (100% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787620383941,"[{""variant"":""experimental"",""p_up"":0.598,""lca"":1,""n_matched"":14},{""variant"":""calibrated"",""p_up"":0.9,""lca"":1,""n_matched"":7},{""variant"":""challenger_calibrated"",""p_up"":0.909,""lca"":1,""n_matched"":14}]"
462,1787620391854,LINK,12,original,1,0.5,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was experimental at +0.0pts on n=12) -- defaulting to Original k-NN.",1787620384108,"[{""variant"":""original"",""p_up"":1,""lca"":0.4,""n_matched"":10},{""variant"":""experimental"",""p_up"":1,""lca"":0.5,""n_matched"":12},{""variant"":""calibrated"",""p_up"":0.871,""lca"":0.4,""n_matched"":10},{""variant"":""challenger_flat"",""p_up"":0.95,""lca"":0.3,""n_matched"":10},{""variant"":""challenger_tilted"",""p_up"":0.95,""lca"":0.3,""n_matched"":10},{""variant"":""challenger_calibrated"",""p_up"":0.808,""lca"":0.222,""n_matched"":9}]"
463,1787620391915,BTC,12,original,0.8666666666666667,0.9333333333333333,5,0.01,1,15,"original locally outperformed (93% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 5 variant(s) compared.",1787620385200,"[{""variant"":""original"",""p_up"":0.867,""lca"":0.933,""n_matched"":15},{""variant"":""experimental"",""p_up"":0.901,""lca"":0.933,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.576,""lca"":0.9,""n_matched"":10},{""variant"":""challenger_flat"",""p_up"":0.867,""lca"":0.933,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.867,""lca"":0.933,""n_matched"":15}]"
464,1787620391934,BTC,24,calibrated,0.5094339622641509,1,6,0.008333333333333333,1,15,"calibrated locally outperformed (100% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787620385173,"[{""variant"":""original"",""p_up"":0.467,""lca"":0,""n_matched"":6},{""variant"":""experimental"",""p_up"":0.473,""lca"":0,""n_matched"":6},{""variant"":""calibrated"",""p_up"":0.509,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.484,""lca"":0,""n_matched"":6},{""variant"":""challenger_tilted"",""p_up"":0.484,""lca"":0,""n_matched"":6},{""variant"":""challenger_calibrated"",""p_up"":0.7,""lca"":1,""n_matched"":10}]"
465,1787620569513,BTC,24,calibrated,0.5094339622641509,1,6,0.008333333333333333,1,15,"calibrated locally outperformed (100% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787620563497,"[{""variant"":""original"",""p_up"":0.467,""lca"":0,""n_matched"":5},{""variant"":""experimental"",""p_up"":0.473,""lca"":0,""n_matched"":5},{""variant"":""calibrated"",""p_up"":0.509,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.484,""lca"":0,""n_matched"":5},{""variant"":""challenger_tilted"",""p_up"":0.484,""lca"":0,""n_matched"":5},{""variant"":""challenger_calibrated"",""p_up"":0.7,""lca"":1,""n_matched"":11}]"
466,1787620585162,LINK,24,challenger_calibrated,0.909,0.9285714285714286,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (93% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787620579437,"[{""variant"":""original"",""p_up"":0.467,""lca"":0.333,""n_matched"":3},{""variant"":""experimental"",""p_up"":0.598,""lca"":0.923,""n_matched"":13},{""variant"":""calibrated"",""p_up"":0.9,""lca"":0.875,""n_matched"":8},{""variant"":""challenger_flat"",""p_up"":0.467,""lca"":0.25,""n_matched"":4},{""variant"":""challenger_tilted"",""p_up"":0.467,""lca"":0.25,""n_matched"":4},{""variant"":""challenger_calibrated"",""p_up"":0.909,""lca"":0.929,""n_matched"":14}]"
467,1787620603865,LINK,24,original,0.4666666666666667,0.7857142857142857,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >32.0pts above 50%, best was challenger_calibrated at +28.6pts on n=14) -- defaulting to Original k-NN.",1787620598464,"[{""variant"":""original"",""p_up"":0.467,""lca"":0.375,""n_matched"":8},{""variant"":""experimental"",""p_up"":0.598,""lca"":0.778,""n_matched"":9},{""variant"":""calibrated"",""p_up"":0.9,""lca"":0.692,""n_matched"":13},{""variant"":""challenger_flat"",""p_up"":0.467,""lca"":0.333,""n_matched"":9},{""variant"":""challenger_tilted"",""p_up"":0.467,""lca"":0.333,""n_matched"":9},{""variant"":""challenger_calibrated"",""p_up"":0.909,""lca"":0.786,""n_matched"":14}]"
